"type","origin","angles","scale","fade","mantle","visible","mdl","collection"
"dynamic_prop","<-1854.0000,-2046.0010,1794.9680>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<-2884.0000,954.6400,896.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","building 02 center"
"dynamic_prop","<0.0000,2112.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<1090.3010,1287.9650,0.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<-1550.8010,2326.9000,200.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/firstgen/firstgen_pipe_256_cloth_01.rmdl","pipe"
"dynamic_prop","<1479.9960,-2302.0000,769.2717>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall"
"dynamic_prop","<-1564.3000,2353.0000,672.0033>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<1735.9950,-2302.0000,256.4239>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall"
"dynamic_prop","<-1872.0000,-1112.0000,179.8991>","<0.0000,90.0000,0.0000>",2.8,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","floor"
"dynamic_prop","<2120.0000,475.9005,1407.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<-165.0211,-1140.0000,1152.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 06"
"dynamic_prop","<2120.8750,-2110.4090,1919.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 01"
"dynamic_prop","<-928.6000,186.6991,1025.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/ola/sewer_railing_01_corner_in.rmdl","balcony 01"
"dynamic_prop","<2120.8750,-1983.2490,1151.9960>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<1195.0000,2311.0000,1450.0020>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<947.5000,-2557.6000,1502.0010>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-835.0752,-2173.8190,72.0011>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","wall"
"dynamic_prop","<259.2000,2353.0000,1120.0050>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<727.0011,607.9991,769.2717>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<-2365.9980,-2046.0010,1025.6960>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<-1931.0020,2096.0000,1020.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/city_pipe_grate_medium_128.rmdl","line 02"
"dynamic_prop","<2120.0000,-609.9974,1538.5440>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<1297.3210,-694.9402,1152.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 01"
"dynamic_prop","<852.2597,-1140.0000,128.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<1297.3200,-1203.5810,896.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<1468.5000,-2557.6000,2174.0040>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-2109.9990,-2174.0000,2035.4550>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","top floor 01 center"
"dynamic_prop","<-2109.9990,-2046.0010,1794.9680>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<2503.9990,-737.9969,1538.5440>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<519.7000,2353.0000,2688.0120>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-1824.8000,2353.0000,224.0011>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<1090.3000,2311.9620,256.4239>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<-2884.0000,573.1600,384.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","building 02 center"
"dynamic_prop","<-292.1818,-1140.0000,640.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<560.6000,2365.0000,2392.0010>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","03"
"dynamic_prop","<2120.0000,348.7403,895.9969>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<-1845.2000,-2584.0000,2308.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","03"
"dynamic_prop","<-3039.0000,-2367.8000,2308.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","01"
"dynamic_prop","<-782.8000,2353.0000,2688.0120>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<839.9987,-2174.0000,1282.1200>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<-2173.5790,-2301.1610,2175.9910>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<-660.9384,1340.3000,1407.9950>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-3003.0000,1440.5000,2464.0110>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-958.0031,-2142.0000,125.8624>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/wall_city_panel_concrete_192_01.rmdl","building 06 center"
"dynamic_prop","<-1117.9990,1682.2000,1094.9960>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/imc_base/imc_tech_tallpanel_48_02.rmdl","tall panel"
"dynamic_prop","<-25.1373,1340.3000,1151.9960>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-607.0002,-1454.3200,128.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 08"
"dynamic_prop","<-165.0211,-1140.0000,896.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<851.7613,-1526.0000,1152.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 07"
"dynamic_prop","<711.9991,-2429.9630,2051.5920>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/imc_base/cargo_container_imc_01_white.rmdl","lil bridge"
"dynamic_prop","<-1854.0000,-2046.0010,256.4239>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<-3003.0000,398.5001,1792.0080>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-1931.0020,1968.0010,1020.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/city_pipe_grate_medium_128.rmdl","line 04"
"dynamic_prop","<2120.0000,1620.3430,1151.9960>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<2225.9990,221.9633,2308.8150>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/imc_base/generator_IMC_01.rmdl","generator"
"dynamic_prop","<-1564.3000,2353.0000,224.0011>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-788.0985,1340.3000,1407.9950>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<200.0009,-2046.0010,256.4239>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<-2481.2000,-2584.0000,2308.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","03"
"dynamic_prop","<343.6196,-1140.0000,128.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-971.6408,-90.4197,1152.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 04"
"dynamic_prop","<-653.7393,100.3204,384.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-1117.9990,1682.2000,582.9982>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/imc_base/imc_tech_tallpanel_48_02.rmdl","tall panel"
"dynamic_prop","<-25.1373,1340.3000,383.9987>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-292.1818,-1140.0000,384.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<1297.3200,-1330.7410,128.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-2048.0000,704.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-1024.0000,2464.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<2648.0000,-743.0000,552.0003>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","02"
"dynamic_prop","<-992.6000,122.7000,1025.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/ola/sewer_grate_01.rmdl","balcony 01"
"dynamic_prop","<1473.8510,1160.0570,769.2717>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<-1.3000,2353.0000,224.0011>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-3003.0000,1701.0000,1568.0070>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-1599.0010,916.0108,336.5000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","floor"
"dynamic_prop","<1976.5000,2311.0000,1450.0020>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-2111.0660,2184.0000,163.9377>","<-24.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","lil floor"
"dynamic_prop","<-2749.0000,-707.6800,896.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","building 04 center"
"dynamic_prop","<-1824.8000,2353.0000,672.0033>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<2358.9200,-2653.0000,2407.3000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_01.rmdl","01"
"dynamic_prop","<-908.0607,-408.3204,896.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<71.9409,1646.2000,383.9987>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<-2244.0000,2184.0000,256.4250>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 01 center"
"dynamic_prop","<1111.0000,352.0000,1267.1200>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","floor"
"dynamic_prop","<-1294.8020,2326.9000,200.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/firstgen/firstgen_pipe_256_cloth_01.rmdl","pipe"
"dynamic_prop","<2815.0000,-1264.0000,2716.0000>","<0.0000,0.0000,0.0000>",4.1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x64_06.rmdl","02"
"dynamic_prop","<1919.0000,-1182.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_column_stack_01.rmdl","wall 01"
"dynamic_prop","<852.2597,-1140.0000,384.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-3106.0000,1801.0000,1656.0010>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_01.rmdl","03"
"dynamic_prop","<-3003.0000,1180.0000,1568.0070>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<2231.0000,-822.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_column_stack_01.rmdl","wall 02"
"dynamic_prop","<-2048.0000,-1056.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-2126.3210,-401.9392,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/industrial/city_light.rmdl","lights"
"dynamic_prop","<-1824.8000,2353.0000,448.0022>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-1931.0020,1968.0110,1020.0000>","<0.0000,-180.0000,180.0000>",1,50000,true,true,"mdl/desertlands/city_pipe_grate_medium_128.rmdl","line 04"
"dynamic_prop","<1106.5800,-1648.6410,896.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<216.4595,-1140.0000,896.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<2504.0340,-2175.6790,2032.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","floor"
"dynamic_prop","<1595.0000,2497.0000,2186.1000>","<0.0000,-92.4000,0.0000>",3.5,50000,true,true,"mdl/angel_city/tarp_02.rmdl","wall 03"
"dynamic_prop","<1366.9990,-32.0162,1025.6960>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 03"
"dynamic_prop","<-1982.8390,-2237.5810,1919.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<2120.0000,603.0608,639.9978>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<-2749.0000,-834.8400,1152.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","building 04 center"
"dynamic_prop","<1690.4620,2740.3910,2704.0000>","<0.0000,139.0900,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","geofix"
"dynamic_prop","<2648.0000,-743.0000,368.0002>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","02"
"dynamic_prop","<-1467.0030,-2039.2010,1749.0000>","<0.0000,90.0000,0.0000>",5,50000,true,true,"mdl/desertlands/desertlands_train_station_sign_01.rmdl","building 06 center"
"dynamic_prop","<470.7796,-1140.0000,384.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-3007.0000,-251.4660,1433.2890>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/colony/colony_wall_run_plate.rmdl","wallrun 02"
"dynamic_prop","<1194.8480,2551.6150,2566.6000>","<0.0000,-56.1000,0.0000>",2.04,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x64_06.rmdl","geofix"
"dynamic_prop","<519.7000,2353.0000,448.0022>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-2362.4990,-2058.0010,1818.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_bottom_a.rmdl","shield center"
"dynamic_prop","<-1803.0010,2096.0100,1020.0000>","<0.0000,-180.0000,180.0000>",1,50000,true,true,"mdl/desertlands/city_pipe_grate_medium_128.rmdl","line 02"
"dynamic_prop","<3072.0000,-1408.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-540.2003,-1432.7000,1281.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/beacon/construction_scaff_128_64_128_02.rmdl","01"
"dynamic_prop","<-2493.9970,-1918.0010,1282.1200>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<2648.0000,727.0596,2336.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","04"
"dynamic_prop","<259.2000,2353.0000,2464.0110>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-17.9403,-408.3204,384.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<-971.6408,36.7403,896.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 04"
"dynamic_prop","<-971.6408,36.7403,128.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 04"
"dynamic_prop","<-1982.8390,-2110.4200,127.9995>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<-1982.8390,-2237.5810,2175.9910>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<-2621.4200,-1144.0010,0.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 05 center"
"dynamic_prop","<-1303.8000,2353.0000,896.0044>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<2120.0000,2256.1430,1151.9960>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<-607.0002,-1200.0000,1152.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 08"
"dynamic_prop","<71.9409,1900.5210,127.9995>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<-3007.0000,1481.0000,1316.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/colony/colony_wall_run_plate.rmdl","wallrun 01"
"dynamic_prop","<1217.8520,1160.0570,512.8478>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<-2046.4190,-2301.1610,1151.9960>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<2120.0000,475.9005,639.9978>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<1090.3010,1543.9640,512.8478>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<2120.8750,-1856.0890,1407.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<1479.9960,-2302.0000,256.4239>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall"
"dynamic_prop","<-2493.9970,-1918.0010,769.2717>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<-1097.9990,1418.5980,383.9987>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<-399.4193,100.3204,384.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<88.7999,-1526.0000,896.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 07"
"dynamic_prop","<91.7410,1513.2000,1094.9960>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/imc_base/imc_tech_tallpanel_48_02.rmdl","tall panel"
"dynamic_prop","<71.9409,1900.5210,639.9978>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<-2621.9970,-1790.0020,2051.3920>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<1090.3010,1287.9650,512.8478>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<166.0000,-2557.6000,1502.0010>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<724.6012,-1526.0000,896.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 07"
"dynamic_prop","<1494.9990,607.9991,256.4239>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<-2877.0000,0.0000,512.8650>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/imc_base/imc_portable_ext_floorpanel_256x256_dark_01.rmdl","top floor"
"dynamic_prop","<-876.0000,-2557.6000,1502.0010>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-3003.0000,398.5001,2464.0110>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-2749.0000,-580.5200,896.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","building 04 center"
"dynamic_prop","<560.6000,2365.0000,736.0004>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_01.rmdl","03"
"dynamic_prop","<829.2991,-2256.1630,2051.5920>","<0.0000,-172.0000,0.0000>",1,50000,true,true,"mdl/signs/signage_plates_metal/post_a_basic.rmdl","sign"
"dynamic_prop","<-2473.9200,2414.0000,1840.0010>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","04"
"dynamic_prop","<-2372.0000,1544.0000,0.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 01 center"
"dynamic_prop","<2620.4000,-2561.5000,2480.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","01"
